Country name,time,value
Afghanistan,2012,0.46301875033900003
Angola,2012,0.524198571077
Albania,2012,0.729433774155
Andorra,2012,0.843578190017
United Arab Emirates,2012,0.8305458871870001
Argentina,2012,0.830566097552
Armenia,2012,0.727810569056
Antigua and Barbuda,2012,0.7814673097310001
Australia,2012,0.932190241479
Austria,2012,0.883921276215
Azerbaijan,2012,0.745053411991
Burundi,2012,0.39452825861999996
Belgium,2012,0.888566813838
Benin,2012,0.475034024042
Burkina Faso,2012,0.392513366545
Bangladesh,2012,0.562883141596
Bulgaria,2012,0.778056288689
Bahrain,2012,0.8189348445739999
Bahamas,2012,0.782771333343
Bosnia and Herzegovina,2012,0.725660894891
Belarus,2012,0.796129263012
Belize,2012,0.715874126819
Bolivia,2012,0.6535910516269999
Brazil,2012,0.7464878745290001
Barbados,2012,0.7933277974590001
Brunei Darussalam,2012,0.8523625813619999
Bhutan,2012,0.58866268413
Botswana,2012,0.691360399698
Central African Republic,2012,0.37262510725299997
Canada,2012,0.9104305956640001
Switzerland,2012,0.9269601504289999
Chile,2012,0.826742158463
China,2012,0.718034035865
Ivory Coast,2012,0.45208740284599996
Cameroon,2012,0.500944448267
Democratic Republic of the Congo,2012,0.423436435764
Congo,2012,0.574932737444
Colombia,2012,0.71504509763
Comoros,2012,0.498648913572
Cape Verde,2012,0.639132111124
Costa Rica,2012,0.7607619131899999
Cuba,2012,0.7717434556180001
Cyprus,2012,0.8515460534170001
Czech Republic,2012,0.8665943046760001
Germany,2012,0.914762983484
Djibouti,2012,0.46458424683
Dominica,2012,0.7227166117910001
Denmark,2012,0.921083738436
Dominican Republic,2012,0.707893443769
Algeria,2012,0.731826883473
Ecuador,2012,0.726839279289
Egypt,2012,0.6877028647679999
Eritrea,2012,0.389692511087
Spain,2012,0.8737087766700001
Estonia,2012,0.854625188984
Ethiopia,2012,0.429436383414
Finland,2012,0.881737419499
Fiji,2012,0.721959117834
France,2012,0.88587773381
Micronesia,2012,0.640806781347
Gabon,2012,0.67321134118
United Kingdom,2012,0.901390223343
Georgia,2012,0.7470023251260001
Ghana,2012,0.571864483792
Guinea,2012,0.40934494801700005
Gambia,2012,0.440201041152
Guinea-Bissau,2012,0.416758391388
Equatorial Guinea,2012,0.58408849341
Greece,2012,0.8645881825
Grenada,2012,0.739579050091
Guatemala,2012,0.623907589563
Guyana,2012,0.629327246175
Hong Kong,2012,0.9055899591609999
Honduras,2012,0.607094347892
Croatia,2012,0.8165632439399999
Haiti,2012,0.47885915101000004
Hungary,2012,0.8232677205050001
Indonesia,2012,0.6780331143709999
India,2012,0.599958675712
Ireland,2012,0.90985103926
Iran,2012,0.76436406484
Iraq,2012,0.65370774144
Iceland,2012,0.8969456273309999
Israel,2012,0.890269881795
Italy,2012,0.871708362761
Jamaica,2012,0.722962461495
Jordan,2012,0.746171857821
Japan,2012,0.88804145204
Kazakhstan,2012,0.778121890866
Kenya,2012,0.539314109774
Kyrgyzstan,2012,0.645217083342
Cambodia,2012,0.545974970754
Kiribati,2012,0.5872044243069999
Saint Kitts and Nevis,2012,0.742542762124
Republic of Korea,2012,0.8928322690539999
Kuwait,2012,0.81527020612
Lao,2012,0.561787313775
Lebanon,2012,0.7606228945219999
Liberia,2012,0.418943973652
Libya,2012,0.744937628232
Saint Lucia,2012,0.7295994530259999
Liechtenstein,2012,0.906491733246
Sri Lanka,2012,0.748640883675
Lesotho,2012,0.48440760431999996
Lithuania,2012,0.8329749796539999
Luxembourg,2012,0.8884470025650001
Latvia,2012,0.8128574141089999
Morocco,2012,0.623427360847
Moldova,2012,0.6831571905589999
Madagascar,2012,0.507134675649
Maldives,2012,0.695310536623
Mexico,2012,0.754167037446
Macedonia,2012,0.7430043350100001
Mali,2012,0.41438385511200004
Malta,2012,0.8296757850509999
Myanmar,2012,0.527522666783
Montenegro,2012,0.798031610185
Mongolia,2012,0.713925553338
Mozambique,2012,0.407981696797
Mauritania,2012,0.49771567400899996
Mauritius,2012,0.7723660116650001
Malawi,2012,0.432828734444
Malaysia,2012,0.774120200986
Namibia,2012,0.619774725053
Niger,2012,0.342292776892
Nigeria,2012,0.5046991515779999
Nicaragua,2012,0.6254565081
Netherlands,2012,0.920454068156
Norway,2012,0.9422926845399999
Nepal,2012,0.539963346573
New Zealand,2012,0.909478684843
Oman,2012,0.793047821521
Pakistan,2012,0.5320648544650001
Panama,2012,0.772450045988
Peru,2012,0.7280519687
Philippines,2012,0.6574635120610001
Palau,2012,0.7752186087909999
Papua New Guinea,2012,0.500657740782
Poland,2012,0.83754530874
Portugal,2012,0.826513122269
Paraguay,2012,0.669332636742
Palestine,2012,0.684519443509
Qatar,2012,0.8478171100220001
Romania,2012,0.787848378541
Russia,2012,0.794929262339
Rwanda,2012,0.475560036192
Saudi Arabia,2012,0.826167406514
Sudan,2012,0.475940171042
Senegal,2012,0.460561431404
Singapore,2012,0.905451017651
Solomon Islands,2012,0.504029394168
Sierra Leone,2012,0.396860249392
El Salvador,2012,0.6623746755100001
Serbia,2012,0.76164497155
South Sudan,2012,0.45719423780599994
Sao Tome and Principe,2012,0.552166644814
Suriname,2012,0.710912904911
Slovakia,2012,0.8358926440800001
Slovenia,2012,0.877624652826
Sweden,2012,0.903746177183
Swaziland,2012,0.528935670593
